gauge_id,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva
camels_06921200,37.75047,-93.26618,328.4420026,0.8146295,0.0,1.1713092,0.057563312,3.930101,0.66577685,3.1027818,1.152463,0.0,100.0,15.98322612,16.05032165,24.50838694,37.0,0
camels_06934000,38.38881,-91.81989,8263.539255,0.814102,0.0,1.1632048,0.053661875,3.8159807,0.64722794,3.1096995,1.1222425,0.0,100.0,31.5180152,72.44273934,24.53988727,38.43961276,0
camels_07014500,38.15853,-91.10846,3849.493302,0.8238077,0.0,1.1426554,0.05537303,3.8360064,0.65482545,3.0673463,1.1223812,0.0,100.0,31.64224524,91.63989124,24.81095957,37.61717152,0
camels_07056000,35.98318,-92.74755,2147.880466,0.7970759,0.0,1.1892285,0.0559206,3.9299626,0.649076,3.323521,1.125181,0.0,45.74123677,89.93165618,97.60676882,22.20327873,38.34120842,0
camels_07057500,36.62303,-92.24813,1455.989159,0.81246734,0.0,1.1986301,0.059890486,3.9938626,0.66810405,3.1646817,1.205943,0.0,100.0,32.23148865,73.40984457,25.10554576,37.81976924,0
camels_07060710,35.99535,-92.21265,152.3180612,0.87396735,0.0,1.19146,0.059206024,4.043317,0.6708419,3.1288521,1.1875031,0.0,100.0,74.0,100.0,24.0,35.0,0
camels_07066000,37.15408,-91.35816,1050.192755,0.806622,0.0,1.1908832,0.05722108,3.926948,0.6622861,3.1526852,1.1461436,0.0,100.0,36.68731267,90.93668372,24.85573927,37.67382084,0
camels_07067000,36.99138,-91.01351,4341.013502,0.8058367,0.0,1.1976573,0.05598905,3.909165,0.6568788,3.1583102,1.1435766,0.0,100.0,43.25316739,92.12741045,24.97935488,37.44457689,0
camels_07068000,36.622,-90.84762,5310.62346,0.80172974,0.0,1.2043478,0.05687885,3.8800979,0.6511978,3.1925743,1.150381,0.0,100.0,43.2870792,93.40755273,24.95088672,37.3388714,0
camels_07071500,36.64868,-91.20082,2029.164872,0.79704684,0.0,1.2078651,0.058863793,3.9709256,0.66372347,3.2288768,1.176206,0.0,100.0,29.51403639,75.79559365,24.15532366,38.78715087,0
camels_07083000,39.17221,-106.38919,66.15061775,0.79490423,0.53802425,1.1742628,0.029979466,3.4137638,0.5500342,2.187636,1.4625584,8.908373995,0.691343717,147.9971939,92.86086395,9.009228144,56.98444237,7313
camels_07142300,37.87159,-98.87614,1922.932149,1.6280674,0.0,1.2141844,0.058590006,5.651818,0.7555099,1.9511896,0.88367504,17.90199549,8.736767321,2.400568111,0.0,22.10831562,39.06130117,0
camels_07145700,37.24955,-97.4039,400.5109527,1.271212,0.0,1.2540541,0.06351814,5.2000966,0.7364134,2.5110767,1.0078169,3.276853152,0.0,3.684851755,10.49702287,22.66859158,33.68485175,0
camels_07148400,36.81503,-98.64814,2558.930491,1.625946,0.0,1.2489626,0.06180698,5.5910707,0.7542779,2.0622067,0.9099249,1.102067077,52.33939144,14.04141857,12.83196407,18.92838765,46.25065396,0
camels_07149000,37.0392,-98.47021,2262.910289,1.5390992,0.0,1.2426368,0.060643394,5.5219145,0.75023955,2.1134107,0.9238254,4.96320032,38.82664562,14.34562191,10.17568451,19.67544921,44.15167494,0
camels_07151500,37.12891,-97.60144,2110.835971,1.3626769,0.0,1.2615176,0.063723475,5.30943,0.73990417,2.3457131,0.97841173,4.365485365,0.0,5.33683666,4.618943443,21.33222777,37.89785149,0
camels_07167500,37.70821,-96.2236,321.1968316,0.9822303,0.0,1.2103121,0.061054073,4.6494846,0.7099932,2.9207428,1.0201857,0.0,56.20655285,17.70928772,0.0,24.40272288,28.59727712,0
camels_07180500,38.19645,-96.82458,275.6516539,1.088768,0.03000025,1.2231183,0.062286105,4.8027334,0.7215606,2.6370254,0.95505345,0.0,93.37442863,9.625571365,0.0,24.0,29.0,0
camels_07184000,37.28125,-95.03267,514.6384222,0.8567525,0.0,1.1946666,0.061327856,4.337774,0.69089663,3.2142115,1.1399666,0.760466466,25.86413978,4.239296073,2.395335344,24.52093293,24.7186006,0
camels_07195800,36.25548,-94.43394,38.50046042,0.7988175,0.0,1.1883852,0.05742642,4.180743,0.6776181,3.261657,1.1805873,0.0,100.0,15.48131601,5.862556984,24.0,39.90108857,528
camels_07196900,35.88008,-94.48661,106.4060012,0.7551898,0.0,1.2033195,0.059548255,4.04097,0.66160166,3.5661676,1.1496156,0.0,76.0,44.0,73.0,22.0,42.0,0
camels_07197000,35.9212,-94.83856,806.957238,0.7818847,0.0,1.1969697,0.059479807,4.0902605,0.666872,3.4751315,1.1777467,0.0,82.73254651,34.57673449,74.22727643,23.32993187,40.35670744,0
camels_07208500,36.37226,-104.97,159.578669,1.2551069,0.2403314,1.3066202,0.0513347,4.450334,0.63785076,2.1068776,0.99798167,0.040967586,0.0,101.6648476,90.95162071,11.20483793,55.79516207,0
camels_07226500,35.43838,-103.52579,5244.546096,2.4146025,0.0,1.3867314,0.058658455,6.616959,0.77446955,1.3057262,0.500935,0.306185942,31.83756916,19.54491359,5.755066669,20.14985293,44.40070194,0
camels_07261000,35.2988,-92.40393,455.8386415,0.81346935,0.0,1.1864641,0.058795344,4.129332,0.66872007,3.4053526,1.2848974,0.0,0.0,25.52365893,56.88390879,20.35413683,43.82146572,0
camels_07263295,34.8762,-92.77461,119.1506941,0.8305474,0.0,1.1524725,0.05742642,4.0957403,0.66468173,3.4461212,1.2229637,0.0,0.0,55.0,100.0,20.0,43.0,0
camels_07290650,32.01778,-90.87694,1695.928386,0.8598329,0.0,1.1602942,0.054004107,4.051948,0.64065707,3.4980924,1.0308545,0.0,0.0,15.54663371,88.85908517,19.47107671,42.23104157,0
camels_07291000,31.50306,-90.7775,482.7161017,0.8495752,0.0,1.173454,0.0532512,4.0377026,0.63039017,3.584952,0.98273295,0.0,0.0,16.66708718,99.79065649,18.01744529,47.31750354,0
camels_07292500,31.32472,-91.10944,2079.012331,0.8483344,0.0,1.178626,0.05284052,3.9951754,0.62347704,3.6019788,0.9743922,0.0,0.0,17.24016859,96.22095698,18.44607112,45.54745034,0
camels_07295000,31.22694,-91.29556,467.0684032,0.8206118,0.0,1.1707317,0.052566737,3.949323,0.61875427,3.7347028,0.9116575,0.0,0.0,16.43968223,99.17641759,18.31716478,44.78135132,0
camels_07299670,34.35452,-99.74037,831.2124351,2.1430418,0.0,1.2809316,0.060232718,6.610121,0.7867899,1.812089,0.63534915,3.36740248,100.0,5.754907457,0.0,22.0,41.76338931,0
camels_07301410,35.4731,-100.12095,773.8047302,2.1362514,0.0,1.2760646,0.059479807,6.2336087,0.77440107,1.7026085,0.58990717,2.581920948,4.342388899,12.38128225,0.0,20.33016919,44.1518505,0
camels_07301500,35.16811,-99.50731,6885.485961,2.1302133,0.0,1.2741195,0.056947295,6.0607553,0.75790554,1.70723,0.5923497,6.137928767,21.58910639,10.75724211,0.894915999,21.22323544,43.12377989,0
camels_07315200,33.81288,-98.08504,502.8989496,1.474634,0.0,1.2831979,0.06481862,6.0304184,0.7598905,2.3891041,1.0729796,0.0,0.0,9.170425417,0.0,21.89631826,38.10368174,0
camels_07315700,34.00426,-97.56697,1491.581494,1.2876185,0.0,1.2489905,0.06351814,5.674298,0.74647504,2.581377,1.1856647,0.0,0.0,10.15052991,1.119812521,21.0,39.47685711,0
camels_07335700,34.63844,-94.61272,104.3022839,0.8252328,0.0,1.1719395,0.058316223,4.045378,0.6590007,3.4187412,1.2579442,0.0,0.0,92.0,100.0,21.0,41.0,0
camels_07340300,34.37955,-94.23576,252.0425207,0.7652974,0.0,1.195301,0.055715263,3.9333613,0.64236826,3.7325757,1.231768,0.0,0.0,85.7370029,100.0,22.0,40.23429023,0
camels_07346045,32.77792,-94.35742,963.1026437,0.8985248,0.0,1.2050939,0.061533198,4.409558,0.67577004,3.3878002,1.3041707,0.138540292,0.0,16.96273816,84.44802629,24.65080348,44.18747514,0
camels_07359610,34.38278,-93.60611,343.2741367,0.7828583,0.0,1.1633238,0.05557837,4.039983,0.6501027,3.6572382,1.1945765,0.0,0.0,59.78327605,97.92775868,22.51806033,39.48193967,0
camels_07362100,33.37596,-92.77711,997.0868467,0.8264991,0.0,1.2172132,0.060985625,4.124088,0.6574264,3.6910095,1.244727,0.0,0.0,13.49741821,100.0,19.81705401,45.18248152,0
camels_07362587,34.79759,-92.93351,70.76335371,0.83428407,0.0,1.1643059,0.056262832,4.0279865,0.6600274,3.4725032,1.2096826,0.0,0.0,55.60152954,100.0,20.02776451,43.0073987,1027
camels_07373000,31.53629,-92.40847,134.2120087,0.8841783,0.0,1.1805158,0.056399725,4.0165887,0.6463381,3.5624456,1.1121342,0.0,63.0,13.0,100.0,22.0,47.0,0
camels_07375000,30.61602,-90.24869,253.6621104,0.7673223,0.0,1.1863058,0.05099247,3.936303,0.6048597,3.8806427,0.8628782,1.0,0.0,9.674044806,98.49127867,20.0,42.61175246,0
camels_07376000,30.5038,-90.67732,650.6275416,0.78424704,0.0,1.1851852,0.052566737,3.9366355,0.603833,3.8341436,0.8858574,0.0,0.0,10.72330281,99.58292394,20.0,42.36115155,0
camels_08013000,30.99602,-92.67375,1301.395145,0.8712778,0.0,1.1804512,0.05373032,3.9848223,0.6289528,3.5797343,1.0557388,0.021995947,0.0,10.4209975,98.90157451,22.6816518,45.34863043,0
camels_08014500,30.69875,-92.89319,1326.756614,0.8486274,0.0,1.1791277,0.051813826,3.956598,0.6177276,3.6627865,1.0121135,0.038178149,0.0,9.542279623,95.85899141,22.38309994,46.29704254,0
camels_08023080,31.97933,-93.93408,199.1322208,0.8868063,0.0,1.2320917,0.058863793,4.2496734,0.66755646,3.478226,1.2297446,0.0,0.0,10.0,97.0,24.0,45.0,0
camels_08025500,31.30713,-93.51573,382.8344889,0.9163636,0.0,1.2012289,0.053524982,4.0995708,0.65379876,3.4357193,1.1562396,0.0,0.0,14.07892878,98.26356909,23.46053561,44.53946439,0
camels_08029500,30.81889,-93.78556,384.624772,0.8536667,0.0,1.2091918,0.052224502,3.929215,0.62689936,3.631898,1.0783877,0.0,0.0,15.09033453,99.61350298,22.36367739,45.61350298,0
camels_08050800,33.55455,-96.94723,109.1533378,1.1463611,0.0,1.2476698,0.06413416,5.415747,0.73915124,2.8322587,1.2779907,0.0,0.0,10.0,2.0,22.0,38.0,0
camels_08066200,30.71631,-94.95882,374.991598,0.93233496,0.0,1.2225657,0.054141,4.141991,0.65489393,3.3553677,1.1668773,0.0,0.0,13.88550559,96.44022955,23.29872984,44.70127016,0
camels_08066300,30.48139,-94.77972,391.2147425,0.8921306,0.0,1.2250396,0.05290897,3.9978476,0.6356605,3.4867117,1.1005136,0.0,0.0,8.915359231,99.76957231,21.1416711,42.98079769,2223
camels_08070000,30.3366,-95.1041,845.7441045,0.9553805,0.0,1.2228916,0.05557837,4.166008,0.6492813,3.3324606,1.132935,0.149631453,0.0,12.17899221,98.15615165,22.44418226,44.52780354,0
camels_08070200,30.14549,-95.12438,1007.165574,0.94540834,0.0,1.2230653,0.055167694,4.127089,0.64236826,3.3560336,1.1204861,0.129212151,0.0,11.23437057,97.86909906,22.2193639,44.14004768,0
camels_08079600,33.03843,-101.19763,3514.326061,2.7099993,0.0,1.3539968,0.056810405,7.455769,0.7960986,1.4168296,0.36052287,18.02916408,0.218138175,5.319384606,0.092495264,20.34431793,46.30222794,0
camels_08082700,33.32927,-99.46508,277.08269,2.1111996,0.0,1.3142037,0.062696785,6.8207717,0.786653,1.8920116,0.5964484,7.0,0.0,3.602473354,0.0,22.0,39.80742006,0
camels_08086212,32.7329,-99.14063,1590.976158,1.9895741,0.0,1.295389,0.061533198,6.5199075,0.7733744,2.0012128,0.6434409,0.0,0.0,17.40648916,4.502571636,23.99454426,37.90069873,0
camels_08086290,32.64846,-99.00451,733.820352,1.9230783,0.0,1.2368795,0.05968515,6.539527,0.7757016,2.0464914,0.6956518,0.610562361,0.0,14.38157869,9.082100632,21.41161484,41.36290137,3520
camels_08101000,31.28489,-97.88502,1185.909179,1.5916364,0.0,1.2738944,0.061122518,5.726355,0.73764545,2.3142717,1.0018599,0.118744337,25.02996266,18.32691918,11.04460441,29.58494735,31.01779238,0
camels_08103900,30.91157,-98.03697,86.27395937,1.5207527,0.0,1.2626996,0.059548255,5.5971637,0.72943187,2.344879,1.0481826,0.0,0.0,16.97391118,44.1137085,28.99624866,31.99511192,0
camels_08104900,30.62575,-97.69112,348.1548947,1.4689997,0.0,1.2800586,0.059753593,5.414484,0.7215606,2.3834012,1.0866802,0.0,15.38314333,14.39846758,77.79693515,28.39846758,30.95114932,0
camels_08109700,30.33938,-96.9047,622.325811,1.3113691,0.0,1.2539912,0.059137575,5.0072746,0.7067077,2.6394017,1.1464653,0.727574834,0.0,11.09281137,1.441766312,22.40806124,39.45630268,0
camels_08150800,30.64352,-99.09588,562.5508794,1.8762538,0.0,1.2922848,0.0596167,6.005435,0.75633126,1.9719281,0.7287786,0.521400808,94.92790473,24.66903533,37.75154441,27.80064886,33.91564559,0
camels_08155200,30.29632,-97.92557,241.9300104,1.42245,0.0,1.2684766,0.057563312,5.3028455,0.7143053,2.4413977,1.0644132,0.0,0.276432758,25.65859655,89.72356724,29.10573103,30.27643276,0
camels_08158700,30.08299,-98.00779,321.8507076,1.4002472,0.0,1.2695253,0.056741957,5.260649,0.7100616,2.4457612,1.0541362,0.0,0.0,22.72173961,76.85217359,28.0,31.0,0
camels_08158810,30.15549,-97.94001,34.04009174,1.3930103,0.0,1.2708334,0.058453113,5.2907333,0.7112252,2.4833572,1.0719639,0.0,40.16346131,19.05124686,98.61328935,33.8775797,28.05773012,0
camels_08164000,28.95998,-96.68637,2123.798756,1.2957605,0.0,1.2756411,0.05448323,4.587242,0.6694045,2.6213937,0.9684646,0.739563086,0.0,7.246497955,19.19524569,24.31909527,39.11643839,0
camels_08164300,29.46691,-96.81276,866.412532,1.2837247,0.0,1.2372093,0.054620124,4.7389445,0.6821355,2.630451,1.0401515,0.864538651,0.0,9.851496854,0.944416859,28.16916289,35.90914349,0
camels_08164600,28.89138,-96.81915,264.1060796,1.2807288,0.0,1.2839931,0.05106092,4.3945208,0.6587269,2.6408215,0.9183517,0.173218152,0.0,1.785042452,5.094380701,22.73277315,41.41755045,0
camels_08165300,30.0641,-99.38699,440.3346039,1.8037196,0.0,1.305296,0.057357974,5.8425326,0.7390144,1.9675757,0.7018935,0.0,100.0,21.41595756,65.26189954,28.41701132,34.42998443,0
camels_08171300,29.97938,-97.91,1074.875938,1.4585501,0.0,1.2786378,0.05653662,5.274821,0.7054757,2.361041,1.0190542,0.523355401,60.99828321,28.48862125,68.42290438,28.53662304,30.3234394,0
camels_08175000,29.21525,-97.44943,1427.336029,1.4511405,0.0,1.2953795,0.05373032,5.0600495,0.6978782,2.4164462,0.96476036,0.555332412,0.0,7.496751004,11.72413975,30.95791302,33.4437395,0
camels_08176900,28.86165,-97.22638,926.4485414,1.4308115,0.0,1.3080895,0.052019164,4.8225107,0.6862423,2.4237,0.8759693,0.755727181,0.0,7.245891621,8.384566728,26.61753013,37.53936103,0
camels_08178880,29.72384,-99.07004,852.32379,1.5578574,0.0,1.3360927,0.05523614,5.484591,0.7065024,2.210321,0.8911886,0.12232436,97.16702588,53.79998897,78.32965288,28.01405141,32.44497936,0
camels_08189500,28.29195,-97.27916,1818.869991,1.5475602,0.0,1.336937,0.050787132,4.8679338,0.6837098,2.2883565,0.7460802,0.0,0.0,5.242206183,22.29764134,22.39194234,41.30531284,0
camels_08190000,29.42857,-99.99729,1925.67869,1.9248056,0.0,1.3333334,0.05722108,5.9322686,0.7373717,1.9035305,0.6735728,0.345977138,62.33284119,50.72107601,67.5935467,27.60413562,34.95035583,0
camels_08190500,29.47273,-100.23646,1802.554602,2.061731,0.0,1.3413461,0.057289526,6.146727,0.7455168,1.8491048,0.57635295,0.005038645,99.96976813,27.75197368,28.5477968,28.93165548,33.97370434,0
camels_08194200,27.96501,-98.96697,1235.302091,2.8347585,0.0,1.399654,0.05537303,7.174404,0.78275156,1.5557338,0.38115275,0.0,0.0,5.098642075,8.521833177,26.33724318,39.40354732,0
camels_08195000,29.48857,-99.70478,1011.459334,1.7342927,0.0,1.3333334,0.056947295,5.5696745,0.71403146,2.0483422,0.76534426,0.403180189,99.87526107,61.04514294,75.50514829,27.20974989,34.33453475,0
camels_08196000,29.50468,-99.78145,344.5991307,1.7823056,0.0,1.3400335,0.054757014,5.709853,0.71793294,2.0583148,0.78006434,0.492633654,84.89026006,52.58113441,86.2181403,26.92864643,34.56273687,0
camels_08198500,29.31431,-99.48047,641.1627744,1.5922296,0.0,1.330033,0.055167694,5.385466,0.7,2.217933,0.8953894,3.492595341,59.1032497,53.73051184,65.66582762,26.82393842,33.81143529,0
camels_08200000,29.56967,-99.24671,249.5777502,1.4801497,0.0,1.3388158,0.055715263,5.378307,0.6957563,2.355404,0.9729956,0.377614906,75.04183849,58.69247207,75.26568944,27.62238509,32.0,0
camels_08202700,29.37079,-99.28782,431.3406065,1.5438733,0.0,1.3438016,0.055646818,5.494394,0.7043806,2.2946405,0.9638514,2.852714699,26.60435287,40.92997544,75.49412037,27.36940685,32.64329477,0
camels_08267500,36.54169,-105.5564,96.56195588,1.5378722,0.29309022,1.2929475,0.048939083,4.5683317,0.66351813,1.6878953,1.3043085,4.972525591,76.22846394,159.985635,88.93465363,11.00213322,56.0056997,0
camels_08269000,36.43947,-105.50362,163.2124667,1.4588729,0.2854401,1.3062284,0.051676933,4.485741,0.656742,1.816642,1.2562425,0.947928765,100.0,151.3831978,94.69159891,11.18958575,56.0,0
camels_08271000,36.50836,-105.53084,46.40015143,1.5706775,0.29721406,1.2989324,0.049965777,4.6161857,0.6676249,1.6807057,1.3010212,4.953406413,99.73143799,142.2306852,66.60014264,11.97938438,56.97515565,0
camels_08324000,35.66169,-106.74337,1221.900429,1.5241715,0.18268003,1.3421053,0.052361395,5.1285415,0.66906226,1.8212909,1.3535793,0.023506389,29.73535225,99.14415547,95.86093296,11.36488727,55.76306834,0
camels_08377900,35.77725,-105.65807,138.9066139,0.9556676,0.220447,1.4205426,0.050171115,4.192871,0.5877481,2.872874,1.0041138,0.0,98.0,137.0,100.0,11.0,57.0,0
camels_08378500,35.70837,-105.68252,444.8775649,0.98210543,0.226486,1.4199623,0.051608488,4.2370477,0.5933607,2.8022525,1.0488633,0.0,98.2536779,141.8630309,100.0,11.0,56.31873107,0
camels_08380500,35.65199,-105.3189,199.5380287,1.1553786,0.12228642,1.3448874,0.053114306,4.717896,0.6261465,2.4857748,0.93593013,0.690669588,87.31745311,129.9442366,93.45334794,12.23732165,56.76267835,0
camels_09034900,39.76026,-105.9064,21.27516315,0.8872587,0.5431624,1.2127193,0.037850786,3.4419446,0.5863792,1.9233942,1.3565289,0.0,0.0,193.0070736,96.99545269,9.999494743,54.00151577,0
camels_09035800,39.80054,-106.02641,23.06943206,0.94947535,0.57513124,1.1706264,0.03709788,3.47501,0.5948665,1.8956735,1.4390023,0.035567192,0.0,191.8312968,97.0604362,10.0,54.02486901,0
camels_09035900,39.79582,-106.03057,71.53850747,0.9125939,0.55920035,1.173516,0.03518138,3.4247572,0.5794661,1.980512,1.4314208,0.168513053,0.550967537,191.975336,96.85277589,10.01442576,54.01817621,0
camels_09047700,39.59443,-105.97252,24.56136207,0.89899707,0.51588196,1.2132702,0.03504449,3.362785,0.5652977,2.041334,1.4069524,0.060508429,53.66237089,169.882205,96.06050843,10.87898314,54.18152529,0
camels_09065500,39.62582,-106.27808,37.69615677,0.8466419,0.49619305,1.1359223,0.032032855,3.3142624,0.55509925,2.185608,1.4659733,0.0145543,77.16597405,201.2674786,99.93853338,9.0145543,55.98976416,0
camels_09066000,39.59638,-106.26503,32.50536891,0.83108836,0.49022752,1.1293533,0.031074606,3.293153,0.54976046,2.2313244,1.4582397,0.006766634,77.75913628,201.2236466,99.85711725,9.018348255,55.9584885,0
camels_09066200,39.64832,-106.32308,16.01976193,0.9460388,0.60433483,1.1484716,0.036002737,3.515139,0.5880219,1.9532375,1.489658,0.022157907,77.53337966,201.0772587,99.98324088,9.035795436,55.94360745,0
camels_09066300,39.64582,-106.38225,15.87468522,1.0149927,0.6175071,1.1447084,0.036276523,3.5651107,0.5958932,1.874143,1.5224526,0.994233002,60.10102952,159.2470554,99.99953726,9.994695743,54.01107125,0
camels_09081600,39.23221,-107.22727,436.4326928,0.82532495,0.5520596,1.1621622,0.038261466,3.762891,0.5843943,2.2935243,1.556693,0.0,0.0,214.4835895,92.96808832,12.0,50.16465048,0
camels_09107000,38.86027,-106.5667,331.7383226,0.9322541,0.5616287,1.1878049,0.033333335,3.6385386,0.57255304,2.0105627,1.5068405,0.0,54.61242218,129.1617244,91.08791659,9.513727129,57.43959014,0
camels_09210500,42.09605,-110.41656,397.4527272,1.46268,0.5318672,1.2184116,0.046201233,4.5404663,0.67967147,1.3666413,1.695387,0.0,0.0,101.3820985,53.34200598,12.4550387,52.44696645,0
camels_09223000,42.11049,-110.70962,333.7724046,1.3722756,0.5751422,1.2208259,0.046543464,4.4775434,0.66872007,1.4912964,1.7222999,0.0,0.0,102.4210028,96.66342901,10.17390792,55.06335607,0
camels_09306242,39.92025,-108.47287,87.27241115,1.6517825,0.38483375,1.251981,0.05407255,4.9270387,0.7071869,1.441449,1.6880205,0.0,0.0,69.42229702,74.45832233,15.02366502,50.98502198,0
camels_09312600,39.87579,-111.03739,198.3808773,1.3663266,0.42334953,1.2576985,0.053114306,4.810902,0.6826146,1.6355736,1.6483471,0.0,0.0,112.9523354,90.26528661,18.31564756,42.68435244,0
camels_09352900,37.4775,-107.54367,187.8410162,0.6836835,0.51587707,1.2309278,0.040862422,4.141125,0.5844627,2.7140076,1.4418918,0.0,10.83510245,229.8882816,91.45212822,10.0,55.45212822,0
camels_09378170,37.84666,-109.36956,21.74533166,2.0941627,0.22943103,1.2962428,0.061396305,5.8456926,0.73381245,1.4476434,1.5027831,1.972133422,0.0,57.29976825,29.5569657,19.0,44.97698982,0
camels_09378630,37.75555,-109.47651,11.61639911,1.8389583,0.21423064,1.3280116,0.062628336,5.5544343,0.71587956,1.6447501,1.4786699,0.0,0.0,91.92575027,90.87872543,19.0,42.00742497,0
camels_09386900,35.28253,-108.55341,186.2502465,2.4888418,0.21457835,1.3689605,0.06399726,6.2089467,0.7505134,1.2989274,1.2773932,0.0,26.54390168,37.88405969,93.75191573,16.15601053,50.79198595,0
camels_09404450,37.33943,-112.60438,195.6265141,1.8691611,0.30871612,1.3839009,0.061190967,6.4953,0.7566735,1.4449542,1.6684515,0.0,72.0,120.0,94.0,17.0,48.0,0
camels_09430500,33.06118,-108.53727,4811.784584,1.9415818,0.055908825,1.590136,0.06399726,6.735574,0.7270363,1.5609671,1.1380055,0.007183956,1.982353327,85.47688736,87.54990378,19.04459619,45.69849506,0
camels_09430600,33.16673,-108.64978,190.8577959,1.7245921,0.14599763,1.4674922,0.06488706,6.390229,0.72518826,1.7966379,1.3586574,0.0,0.0,201.0,100.0,18.0,46.0,0
camels_09447800,32.95562,-109.53119,777.4951267,3.0435615,0.0,1.4257095,0.058453113,8.634573,0.8102669,1.0534627,1.2760506,0.054424806,0.106225943,81.93926419,44.81825521,20.77728106,43.54104935,0
camels_09480000,31.35538,-110.58953,269.4361364,2.8632398,0.0,1.5088567,0.06413416,8.949074,0.7938398,1.196887,0.8474495,0.0,0.0,38.35581457,58.82745477,21.09657625,45.42426063,0
camels_09484000,32.31674,-110.81037,98.82356559,2.872507,0.0,1.445705,0.061054073,8.867625,0.80239564,1.2725804,1.194362,0.0,0.454314395,156.1727278,77.58680925,17.06542979,50.85564562,0
camels_09484600,32.03591,-110.67758,1241.049373,3.4279757,0.0,1.4586092,0.060301162,8.970454,0.81047225,1.0213771,0.8625104,0.110111185,14.06793318,49.55567336,40.33659341,20.84906698,45.50232645,0
camels_09492400,33.82227,-109.81454,120.3687956,1.4208387,0.23827337,1.3870459,0.060095824,6.153289,0.6978782,2.022468,1.4701712,0.0,0.0,105.0,100.0,19.0,44.0,0
camels_09494000,33.73644,-110.16677,1628.52093,1.6530982,0.16562499,1.3931888,0.061601643,6.5294857,0.71238875,1.7743354,1.4635285,0.0,14.39185072,76.44323156,98.05418249,19.88581044,43.81822372,0
camels_09497800,33.84311,-110.55761,752.2561879,2.305757,0.0,1.4104939,0.06255989,7.645467,0.77344286,1.4017111,1.4187757,0.0,63.88064479,94.83879888,99.60371267,20.95367377,45.2444699,0
camels_09497980,33.82783,-110.85623,516.9151591,2.2203674,0.0,1.4241436,0.059753593,7.7210417,0.77104723,1.4883484,1.4709907,0.288944438,0.0,103.6183713,99.19337904,18.57444954,47.16132419,0
camels_09505200,34.67474,-111.67209,287.4931267,2.1544406,0.0,1.3981482,0.06201232,7.5371733,0.7702259,1.4702375,1.478277,0.0,0.0,55.84936374,96.07380552,21.35692677,41.64307323,0
camels_09505350,34.72863,-111.77571,370.0803066,2.394331,0.0,1.4114907,0.06221766,7.9404845,0.78535247,1.3300616,1.4767789,0.0,0.0,66.46646765,98.49507133,20.43303635,43.60617836,0
camels_09505800,34.53864,-111.69404,625.0772801,2.0098324,0.0,1.431677,0.06310746,7.2344465,0.7561259,1.6115379,1.4880102,0.0,0.680882204,54.9187527,97.10625063,20.58851193,43.00232255,0
camels_09508300,34.16087,-111.69292,97.86266544,2.5928705,0.0,1.4446367,0.057152636,9.80937,0.8312115,1.2518939,1.4410008,0.0,0.0,126.7176576,75.51945448,20.11990698,45.85996445,0
camels_09510200,33.69421,-111.5418,428.3841651,2.470356,0.0,1.4605955,0.057084188,10.239094,0.8353867,1.3184346,1.4448912,0.0,0.0,112.7829872,64.58077954,20.36250234,46.60964102,0
camels_09512280,33.88726,-111.95404,190.3439968,3.0211341,0.0,1.4587332,0.052019164,11.3701,0.8537303,1.125755,1.2357076,0.0,0.0,101.1931702,72.80200106,23.61124524,42.0,0
camels_09513780,33.9742,-112.09905,191.2940066,3.0803242,0.0,1.4550669,0.052087612,10.868954,0.845859,1.132961,1.2036302,0.0,0.0,116.4398746,87.66363784,19.11116425,47.88883575,0
camels_10023000,41.60994,-111.25409,147.0241725,1.1917789,0.46010616,1.2269624,0.04921287,4.4202766,0.65653664,1.7535626,1.7067251,2.0,0.0,77.0,57.0,20.0,41.0,0
camels_10166430,40.40523,-112.1005,2531.640989,1.6358819,0.25354236,1.2503748,0.057084188,5.40237,0.7177276,1.4390637,1.71669,3.79743541,32.20871029,62.44690574,24.09828293,18.7759146,45.09500005,0
camels_10172700,39.97939,-112.38023,259.6447611,2.2857826,0.28600273,1.2547033,0.059342917,6.213408,0.76125944,1.1285415,1.7232543,0.670327759,8.9959067,51.15211579,17.12829884,16.19726426,50.17508683,0
camels_10172800,40.49633,-112.5744,76.47640594,2.0199263,0.25533572,1.2727273,0.05653662,5.700526,0.74134153,1.2474086,1.642368,4.476768268,29.49390136,66.86115648,25.02243927,18.46974095,46.04804402,0
camels_10173450,37.62276,-112.51688,281.4615785,1.4948907,0.43501487,1.3590552,0.05906913,5.872009,0.72224504,1.6543977,1.6267296,0.464722939,0.803839119,65.19181587,87.21673252,17.28282495,44.94178938,0
camels_10205030,38.91191,-111.53047,150.6057004,1.6767966,0.3832491,1.2204725,0.053045858,4.931401,0.69869953,1.4396878,1.5578814,0.0,0.0,110.0,72.0,22.0,39.0,0
camels_10234500,38.28053,-112.56827,238.5211265,1.5828362,0.43970862,1.2321168,0.05776865,5.3426213,0.70869267,1.5260869,1.6291571,1.602965906,0.0,124.4007415,91.98517047,14.80148295,51.19851705,0
